transactionId,bankReference,status,amount,currency,settlementBatchId,receivedAt,settledAt,responseCode,responseMessage,metadata
TXN-90115,BNK-90115,SETTLED,4999.0,INR,BATCH-20260801-19,2026-08-01 21:33:50,2026-08-01 21:48:50,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90116,BNK-90116,SETTLED,8999.0,INR,BATCH-20260801-12,2026-08-01 21:43:11,2026-08-01 22:01:11,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90117,BNK-90117,SETTLED,299.0,INR,BATCH-20260801-08,2026-08-01 21:45:44,2026-08-01 21:59:44,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90118,BNK-90118,SETTLED,2499.0,INR,BATCH-20260801-09,2026-08-01 21:52:07,2026-08-01 22:13:07,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90119,BNK-90119,SETTLED,2899.0,INR,BATCH-20260801-20,2026-08-01 22:00:33,2026-08-01 22:16:33,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90120,BNK-90120,SETTLED,2499.0,INR,BATCH-20260801-13,2026-08-01 22:12:53,2026-08-01 22:39:53,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90121,BNK-90121,SETTLED,999.0,INR,BATCH-20260801-20,2026-08-01 22:11:15,2026-08-01 22:39:15,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90122,BNK-90122,SETTLED,3499.0,INR,BATCH-20260801-20,2026-08-01 22:23:59,2026-08-01 22:11:59,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90123,BNK-90123,SETTLED,4999.0,INR,BATCH-20260801-19,2026-08-01 22:31:53,2026-08-01 22:47:53,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90124,BNK-90124,SETTLED,199.0,INR,BATCH-20260801-11,2026-08-01 22:35:07,2026-08-01 22:50:07,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90125,BNK-90125,SETTLED,3499.0,INR,BATCH-20260801-14,2026-08-01 22:45:47,2026-08-01 23:01:47,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90126,BNK-90126,SETTLED,1250.0,INR,BATCH-20260801-05,2026-08-01 22:52:56,2026-08-01 23:20:56,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90128,BNK-90128,SETTLED,499.0,INR,BATCH-20260801-14,2026-08-01 23:06:51,2026-08-01 23:27:51,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90129,BNK-90129,SETTLED,4200.0,INR,BATCH-20260801-13,2026-08-01 23:10:09,2026-08-01 23:30:09,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90130,BNK-90130,SETTLED,6750.0,INR,BATCH-20260801-15,2026-08-01 23:17:13,2026-08-01 23:34:13,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90131,BNK-90131,SETTLED,12500.0,INR,BATCH-20260801-12,2026-08-01 23:25:00,2026-08-01 23:35:00,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90132,BNK-90132,SETTLED,199.0,INR,BATCH-20260801-20,2026-08-01 23:37:57,2026-08-01 23:46:57,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90133,BNK-90133,REJECTED,4200.0,INR,BATCH-20260801-18,2026-08-01 23:39:26,,R01,Settlement rejected by bank,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90134,BNK-90134,SETTLED,199.0,INR,BATCH-20260801-16,2026-08-01 23:42:13,2026-08-01 23:55:13,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90135,BNK-90135,SETTLED,999.0,INR,BATCH-20260801-03,2026-08-01 23:53:30,2026-08-02 00:15:30,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90136,BNK-90136,SETTLED,499.0,INR,BATCH-20260801-09,2026-08-01 23:58:19,2026-08-02 00:11:19,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90137,BNK-90137,SETTLED,6750.0,INR,BATCH-20260801-08,2026-08-02 00:01:34,2026-08-02 00:14:34,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90138,BNK-90138,SETTLED,999.0,INR,BATCH-20260802-10,2026-08-02 00:11:55,2026-08-02 00:21:55,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90139,BNK-90139,SETTLED,499.0,INR,BATCH-20260802-17,2026-08-02 00:24:20,2026-08-02 00:46:20,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90140,BNK-90140,SETTLED,4200.0,INR,BATCH-20260802-16,2026-08-02 00:26:21,2026-08-02 00:47:21,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90141,BNK-90141,SETTLED,1250.0,INR,BATCH-20260802-13,2026-08-02 00:36:35,2026-08-02 00:54:35,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90142,BNK-90142,SETTLED,1.0,INR,BATCH-20260802-11,2026-08-02 00:42:56,2026-08-02 01:05:56,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90143,BNK-90143,SETTLED,499.0,INR,BATCH-20260802-17,2026-08-02 00:45:27,2026-08-02 01:05:27,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90144,BNK-90144,SETTLED,8999.0,INR,BATCH-20260802-05,2026-08-02 00:53:25,2026-08-02 01:21:25,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90145,BNK-90145,SETTLED,1999.0,INR,BATCH-20260802-16,2026-08-02 01:03:45,2026-08-02 01:17:45,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90146,BNK-90146,SETTLED,199.0,INR,BATCH-20260802-06,2026-08-02 01:12:24,2026-08-02 01:36:24,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90147,BNK-90147,SETTLED,6750.0,INR,BATCH-20260802-17,2026-08-02 01:17:50,2026-08-02 01:26:50,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90148,BNK-90148,SETTLED,4200.0,INR,BATCH-20260802-19,2026-08-02 01:24:22,2026-08-02 01:42:22,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90149,BNK-90149,SETTLED,1499.0,INR,BATCH-20260802-14,2026-08-02 01:28:26,2026-08-02 01:51:26,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90150,BNK-90150,SETTLED,12500.0,INR,BATCH-20260802-01,2026-08-02 01:43:18,2026-08-02 02:10:18,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90151,BNK-90151,SETTLED,299.0,INR,BATCH-20260802-06,2026-08-02 01:47:36,2026-08-02 02:11:36,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90152,BNK-90152,SETTLED,12500.0,INR,BATCH-20260802-15,2026-08-02 01:53:25,2026-08-02 02:18:25,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90153,BNK-90153,SETTLED,499.0,INR,BATCH-20260802-14,2026-08-02 02:03:36,2026-08-02 02:22:36,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90154,BNK-90154,SETTLED,999.0,INR,BATCH-20260802-06,2026-08-02 02:06:32,2026-08-02 02:14:32,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90155,BNK-90155,SETTLED,1399.0,INR,BATCH-20260802-09,2026-08-02 02:09:20,2026-08-02 02:37:20,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90156,BNK-90156,SETTLED,1250.0,INR,BATCH-20260802-09,2026-08-02 02:19:29,2026-08-02 02:47:29,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90157,BNK-90157,SETTLED,8999.0,INR,BATCH-20260802-10,2026-08-02 02:22:35,2026-08-02 02:35:35,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90158,BNK-90158,SETTLED,1250.0,INR,BATCH-20260802-09,2026-08-02 02:33:26,2026-08-02 02:53:26,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90159,BNK-90159,SETTLED,299.0,INR,BATCH-20260802-07,2026-08-02 02:37:46,2026-08-02 03:02:46,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90160,BNK-90160,SETTLED,2499.0,INR,BATCH-20260802-10,2026-08-02 02:43:40,2026-08-02 03:13:40,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90161,BNK-90161,SETTLED,4999.0,INR,BATCH-20260802-15,2026-08-02 02:56:15,2026-08-02 03:21:15,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90162,BNK-90162,PENDING,4999.0,INR,BATCH-20260802-11,2026-08-02 03:03:01,,P01,Settlement pending with acquiring bank,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90163,BNK-90163,SETTLED,3499.0,INR,BATCH-20260802-02,2026-08-02 03:07:07,2026-08-02 03:31:07,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90164,BNK-90164,SETTLED,3499.0,INR,BATCH-20260802-20,2026-08-02 03:15:14,2026-08-02 03:38:14,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90165,BNK-90165,SETTLED,8999.0,INR,BATCH-20260802-10,2026-08-02 03:19:08,2026-08-02 03:27:08,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90166,BNK-90166,SETTLED,2399.0,INR,BATCH-20260802-07,2026-08-02 03:28:40,2026-08-02 03:51:40,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90167,BNK-90167,SETTLED,4200.0,INR,BATCH-20260802-04,2026-08-02 03:40:55,2026-08-02 03:48:55,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90168,BNK-90168,SETTLED,1250.0,INR,BATCH-20260802-10,2026-08-02 03:42:25,2026-08-02 04:12:25,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90169,BNK-90169,SETTLED,1250.0,INR,BATCH-20260802-14,2026-08-02 03:49:12,2026-08-02 04:10:12,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90170,BNK-90170,SETTLED,1250.0,INR,BATCH-20260802-11,2026-08-02 03:56:52,2026-08-02 04:20:52,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90171,BNK-90171,SETTLED,1999.0,INR,BATCH-20260802-08,2026-08-02 04:07:33,2026-08-02 04:28:33,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90172,BNK-90172,SETTLED,1599.0,INR,BATCH-20260802-12,2026-08-02 04:15:36,2026-08-02 04:30:36,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90173,BNK-90173,SETTLED,4999.0,INR,BATCH-20260802-18,2026-08-02 04:18:55,2026-08-02 04:26:55,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90174,BNK-90174,SETTLED,1599.0,INR,BATCH-20260802-08,2026-08-02 04:29:44,2026-08-02 04:58:44,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90175,BNK-90175,SETTLED,1599.0,INR,BATCH-20260802-03,2026-08-02 04:28:40,2026-08-02 04:50:40,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90176,BNK-90176,SETTLED,1599.0,INR,BATCH-20260802-14,2026-08-02 04:40:36,2026-08-02 04:32:36,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90177,BNK-90177,SETTLED,1000.0,INR,BATCH-20260802-17,2026-08-02 04:46:14,2026-08-02 05:04:14,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90178,BNK-90178,SETTLED,2249.0,INR,BATCH-20260802-02,2026-08-02 04:57:08,2026-08-02 05:07:08,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90179,BNK-90179,SETTLED,1599.0,INR,BATCH-20260802-08,2026-08-02 05:05:08,2026-08-02 05:28:08,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90180,BNK-90180,SETTLED,199.0,INR,BATCH-20260802-18,2026-08-02 05:03:27,2026-08-02 05:31:27,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90181,BNK-90181,SETTLED,4999.0,INR,BATCH-20260802-06,2026-08-02 05:14:32,2026-08-02 05:33:32,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90182,BNK-90182,SETTLED,8999.0,INR,BATCH-20260802-20,2026-08-02 05:23:51,2026-08-02 05:48:51,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90183,BNK-90183,REJECTED,1250.0,INR,BATCH-20260802-20,2026-08-02 05:26:59,,R01,Settlement rejected by bank,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90184,BNK-90184,SETTLED,3499.0,INR,BATCH-20260802-15,2026-08-02 05:36:15,2026-08-02 06:00:15,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90185,BNK-90185,PENDING,1599.0,INR,BATCH-20260802-09,2026-08-02 05:45:29,,P01,Settlement pending with acquiring bank,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90186,BNK-90186,SETTLED,1599.0,INR,BATCH-20260802-08,2026-08-02 05:48:54,2026-08-02 06:00:54,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90187,BNK-90187,SETTLED,6750.0,INR,BATCH-20260802-12,2026-08-02 05:58:55,2026-08-02 06:21:55,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90188,BNK-90188,SETTLED,4999.0,INR,BATCH-20260802-10,2026-08-02 06:01:48,2026-08-02 06:20:48,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90189,BNK-90189,SETTLED,4999.0,INR,BATCH-20260802-16,2026-08-02 06:11:45,2026-08-02 06:37:45,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90190,BNK-90190,SETTLED,999.0,INR,BATCH-20260802-18,2026-08-02 06:16:24,2026-08-02 06:44:24,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90191,BNK-90191,SETTLED,4200.0,INR,BATCH-20260802-20,2026-08-02 06:23:49,2026-08-02 06:51:49,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90192,BNK-90192,SETTLED,1250.0,INR,BATCH-20260802-02,2026-08-02 06:32:11,2026-08-02 06:49:11,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90193,BNK-90193,SETTLED,4999.0,INR,BATCH-20260802-09,2026-08-02 06:42:50,2026-08-02 07:12:50,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90194,BNK-90194,PENDING,1999.0,INR,BATCH-20260802-19,2026-08-02 06:47:06,,P01,Settlement pending with acquiring bank,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90195,BNK-90195,SETTLED,4999.0,INR,BATCH-20260802-16,2026-08-02 06:49:09,2026-08-02 06:59:09,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90196,BNK-90196,REJECTED,2899.0,INR,BATCH-20260802-12,2026-08-02 06:56:27,,R01,Settlement rejected by bank,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90197,BNK-90197,PENDING,799.0,INR,BATCH-20260802-03,2026-08-02 07:12:25,,P01,Settlement pending with acquiring bank,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90198,BNK-90198,SETTLED,1250.0,INR,BATCH-20260802-11,2026-08-02 07:15:01,2026-08-02 07:40:01,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90199,BNK-90199,REJECTED,3499.0,INR,BATCH-20260802-03,2026-08-02 07:16:45,,R01,Settlement rejected by bank,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90200,BNK-90200,SETTLED,999.0,INR,BATCH-20260802-19,2026-08-02 07:28:13,2026-08-02 07:48:13,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90201,BNK-90201,SETTLED,2899.0,INR,BATCH-20260802-18,2026-08-02 07:32:12,2026-08-02 08:01:12,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90201,BNK-90201-DUP,SETTLED,2899.0,INR,BATCH-20260802-18,2026-08-02 07:32:12,2026-08-02 08:01:12,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""duplicateTest"": true}"
TXN-90202,BNK-90202,SETTLED,3499.0,INR,BATCH-20260802-19,2026-08-02 07:44:37,2026-08-02 08:07:37,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90203,BNK-90203,SETTLED,4999.0,INR,BATCH-20260802-06,2026-08-02 07:53:45,2026-08-02 08:06:45,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90204,BNK-90204,SETTLED,499.0,INR,BATCH-20260802-10,2026-08-02 07:56:12,2026-08-02 08:16:12,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90205,BNK-90205,SETTLED,799.0,INR,BATCH-20260802-13,2026-08-02 08:08:18,2026-08-02 08:21:18,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90206,BNK-90206,SETTLED,8999.0,INR,BATCH-20260802-12,2026-08-02 08:09:22,2026-08-02 08:34:22,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90207,BNK-90207,SETTLED,3499.0,INR,BATCH-20260802-02,2026-08-02 08:18:23,2026-08-02 08:30:23,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90208,BNK-90208,SETTLED,2899.0,INR,BATCH-20260802-12,2026-08-02 08:26:38,2026-08-02 08:56:38,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90209,BNK-90209,SETTLED,6750.0,INR,BATCH-20260802-18,2026-08-02 08:28:12,2026-08-02 08:44:12,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
