transactionId,ledgerReference,status,amount,currency,postedAt,entryType,accountReference,metadata
TXN-90652,LED-90652,POSTED,1999.0,INR,2026-08-04 12:29:48,CREDIT,ACC-1014,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90653,LED-90653,POSTED,999.0,INR,2026-08-04 12:50:38,CREDIT,ACC-1057,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90654,LED-90654,POSTED,1599.0,INR,2026-08-04 13:04:28,CREDIT,ACC-1020,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90655,LED-90655,POSTED,299.0,INR,2026-08-04 12:52:26,CREDIT,ACC-1058,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90657,LED-90657,POSTED,2499.0,INR,2026-08-04 12:27:52,CREDIT,ACC-1028,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90662,LED-90662,POSTED,1999.0,INR,2026-08-04 13:59:17,CREDIT,ACC-1080,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90663,LED-90663,POSTED,799.0,INR,2026-08-04 13:14:10,CREDIT,ACC-1040,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90664,LED-90664,POSTED,1999.0,INR,2026-08-04 13:52:59,CREDIT,ACC-1086,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90667,LED-90667,POSTED,1250.0,INR,2026-08-04 14:25:35,CREDIT,ACC-1080,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90668,LED-90668,POSTED,4999.0,INR,2026-08-04 14:43:42,CREDIT,ACC-1025,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90669,LED-90669,POSTED,199.0,INR,2026-08-04 14:51:24,CREDIT,ACC-1080,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90670,LED-90670,POSTED,2499.0,INR,2026-08-04 14:59:11,CREDIT,ACC-1079,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90671,LED-90671,POSTED,12500.0,INR,2026-08-04 14:40:25,CREDIT,ACC-1093,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90672,LED-90672,POSTED,499.0,INR,2026-08-04 15:08:52,CREDIT,ACC-1061,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90673,LED-90673,POSTED,1499.0,INR,2026-08-04 14:58:26,CREDIT,ACC-1004,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90674,LED-90674,POSTED,1999.0,INR,2026-08-04 15:13:37,CREDIT,ACC-1071,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90675,LED-90675,POSTED,1250.0,INR,2026-08-04 15:14:19,CREDIT,ACC-1085,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90676,LED-90676,POSTED,2499.0,INR,2026-08-04 15:37:37,CREDIT,ACC-1009,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90677,LED-90677,POSTED,6750.0,INR,2026-08-04 15:34:24,CREDIT,ACC-1081,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90681,LED-90681,POSTED,199.0,INR,2026-08-04 16:12:38,CREDIT,ACC-1025,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90682,LED-90682,POSTED,499.0,INR,2026-08-04 15:57:42,CREDIT,ACC-1021,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90683,LED-90683,POSTED,3499.0,INR,2026-08-04 16:16:37,CREDIT,ACC-1012,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90684,LED-90684,POSTED,299.0,INR,2026-08-04 16:37:40,CREDIT,ACC-1038,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90686,LED-90686,POSTED,299.0,INR,2026-08-04 16:29:27,CREDIT,ACC-1067,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90687,LED-90687,POSTED,999.0,INR,2026-08-04 16:53:20,CREDIT,ACC-1029,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90688,LED-90688,POSTED,12500.0,INR,2026-08-04 17:03:38,CREDIT,ACC-1057,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90690,LED-90690,POSTED,4999.0,INR,2026-08-04 16:55:23,CREDIT,ACC-1071,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90691,LED-90691,POSTED,199.0,INR,2026-08-04 17:01:14,CREDIT,ACC-1044,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90693,LED-90693,POSTED,999.0,INR,2026-08-04 17:29:18,CREDIT,ACC-1023,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90694,LED-90694,POSTED,2899.0,INR,2026-08-04 17:47:47,CREDIT,ACC-1064,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90695,LED-90695,POSTED,499.0,INR,2026-08-04 17:37:00,CREDIT,ACC-1031,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90696,LED-90696,POSTED,499.0,INR,2026-08-04 17:41:04,CREDIT,ACC-1092,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90697,LED-90697,POSTED,2899.0,INR,2026-08-04 17:46:36,CREDIT,ACC-1011,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90698,LED-90698,POSTED,8999.0,INR,2026-08-04 18:03:02,CREDIT,ACC-1091,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90699,LED-90699,POSTED,1499.0,INR,2026-08-04 17:59:05,CREDIT,ACC-1034,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90700,LED-90700,POSTED,2899.0,INR,2026-08-04 18:11:14,CREDIT,ACC-1025,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90702,LED-90702,POSTED,8999.0,INR,2026-08-04 18:29:56,CREDIT,ACC-1077,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90703,LED-90703,POSTED,1499.0,INR,2026-08-04 18:30:34,CREDIT,ACC-1030,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90704,LED-90704,POSTED,2899.0,INR,2026-08-04 18:50:23,CREDIT,ACC-1032,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90705,LED-90705,POSTED,3499.0,INR,2026-08-04 18:53:28,CREDIT,ACC-1016,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90706,LED-90706,POSTED,8999.0,INR,2026-08-04 18:13:20,CREDIT,ACC-1045,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90707,LED-90707,POSTED,799.0,INR,2026-08-04 19:08:48,CREDIT,ACC-1074,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90708,LED-90708,POSTED,8999.0,INR,2026-08-04 19:18:58,CREDIT,ACC-1008,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90709,LED-90709,POSTED,6750.0,INR,2026-08-04 19:23:56,CREDIT,ACC-1049,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90710,LED-90710,POSTED,1599.0,INR,2026-08-04 19:24:45,CREDIT,ACC-1010,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90711,LED-90711,POSTED,2499.0,INR,2026-08-04 19:19:48,CREDIT,ACC-1008,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90712,LED-90712,POSTED,1250.0,INR,2026-08-04 19:30:57,CREDIT,ACC-1048,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90713,LED-90713,POSTED,2899.0,INR,2026-08-04 19:40:58,CREDIT,ACC-1014,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90717,LED-90717,POSTED,4999.0,INR,2026-08-04 20:06:34,CREDIT,ACC-1044,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90718,LED-90718,POSTED,12500.0,INR,2026-08-04 20:24:16,CREDIT,ACC-1009,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90719,LED-90719,POSTED,8999.0,INR,2026-08-04 20:35:53,CREDIT,ACC-1088,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90721,LED-90721,POSTED,2899.0,INR,2026-08-04 20:43:40,CREDIT,ACC-1044,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90723,LED-90723,POSTED,1599.0,INR,2026-08-04 20:48:17,CREDIT,ACC-1066,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90724,LED-90724,POSTED,999.0,INR,2026-08-04 21:05:17,CREDIT,ACC-1045,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90725,LED-90725,POSTED,6750.0,INR,2026-08-04 21:21:34,CREDIT,ACC-1081,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90726,LED-90726,POSTED,199.0,INR,2026-08-04 21:05:04,CREDIT,ACC-1040,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90727,LED-90727,POSTED,1250.0,INR,2026-08-04 21:22:17,CREDIT,ACC-1026,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90729,LED-90729,POSTED,12500.0,INR,2026-08-04 21:33:10,CREDIT,ACC-1072,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90730,LED-90730,POSTED,799.0,INR,2026-08-04 21:51:24,CREDIT,ACC-1033,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90731,LED-90731,POSTED,4999.0,INR,2026-08-04 22:00:11,CREDIT,ACC-1059,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90732,LED-90732,POSTED,199.0,INR,2026-08-04 22:10:39,CREDIT,ACC-1053,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90733,LED-90733,POSTED,1499.0,INR,2026-08-04 21:57:28,CREDIT,ACC-1002,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90734,LED-90734,POSTED,999.0,INR,2026-08-04 22:17:27,CREDIT,ACC-1093,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90735,LED-90735,POSTED,1999.0,INR,2026-08-04 22:27:06,CREDIT,ACC-1050,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90736,LED-90736,POSTED,1999.0,INR,2026-08-04 22:20:09,CREDIT,ACC-1034,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90737,LED-90737,POSTED,799.0,INR,2026-08-04 21:58:40,CREDIT,ACC-1083,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90738,LED-90738,POSTED,199.0,INR,2026-08-04 22:38:27,CREDIT,ACC-1045,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90740,LED-90740,POSTED,1599.0,INR,2026-08-04 22:42:18,CREDIT,ACC-1092,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90741,LED-90741,POSTED,799.0,INR,2026-08-04 22:59:48,CREDIT,ACC-1079,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90742,LED-90742,POSTED,199.0,INR,2026-08-04 23:12:17,CREDIT,ACC-1051,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90743,LED-90743,POSTED,1599.0,INR,2026-08-04 23:18:44,CREDIT,ACC-1064,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90744,LED-90744,POSTED,12500.0,INR,2026-08-04 23:14:03,CREDIT,ACC-1077,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90745,LED-90745,POSTED,6750.0,INR,2026-08-04 23:22:46,CREDIT,ACC-1002,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90746,LED-90746,POSTED,6750.0,INR,2026-08-04 23:46:55,CREDIT,ACC-1074,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90747,LED-90747,POSTED,799.0,INR,2026-08-04 23:40:08,CREDIT,ACC-1045,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90748,LED-90748,POSTED,499.0,INR,2026-08-05 00:03:18,CREDIT,ACC-1081,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90749,LED-90749,POSTED,4999.0,INR,2026-08-05 00:08:18,CREDIT,ACC-1093,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90751,LED-90751,POSTED,4200.0,INR,2026-08-05 00:15:11,CREDIT,ACC-1016,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90753,LED-90753,POSTED,999.0,INR,2026-08-05 00:21:31,CREDIT,ACC-1037,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90754,LED-90754,POSTED,799.0,INR,2026-08-05 00:21:42,CREDIT,ACC-1086,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90757,LED-90757,POSTED,4999.0,INR,2026-08-05 00:11:48,CREDIT,ACC-1074,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90758,LED-90758,POSTED,4999.0,INR,2026-08-05 00:59:34,CREDIT,ACC-1012,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90759,LED-90759,POSTED,1499.0,INR,2026-08-05 01:09:46,CREDIT,ACC-1074,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90760,LED-90760,POSTED,3499.0,INR,2026-08-05 01:27:43,CREDIT,ACC-1080,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90761,LED-90761,POSTED,499.0,INR,2026-08-05 01:27:32,CREDIT,ACC-1010,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90762,LED-90762,POSTED,1599.0,INR,2026-08-05 01:30:11,CREDIT,ACC-1051,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90764,LED-90764,POSTED,12500.0,INR,2026-08-05 01:42:44,CREDIT,ACC-1039,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90765,LED-90765,POSTED,12500.0,INR,2026-08-05 01:46:34,CREDIT,ACC-1082,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90767,LED-90767,POSTED,999.0,INR,2026-08-05 02:04:59,CREDIT,ACC-1080,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90768,LED-90768,POSTED,1999.0,INR,2026-08-05 02:08:12,CREDIT,ACC-1044,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90769,LED-90769,POSTED,999.0,INR,2026-08-05 02:22:53,CREDIT,ACC-1079,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90770,LED-90770,POSTED,2899.0,INR,2026-08-05 02:31:33,CREDIT,ACC-1055,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90772,LED-90772,POSTED,499.0,INR,2026-08-05 02:34:40,CREDIT,ACC-1058,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90775,LED-90775,POSTED,199.0,INR,2026-08-05 03:11:08,CREDIT,ACC-1040,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90776,LED-90776,POSTED,1599.0,INR,2026-08-05 03:19:14,CREDIT,ACC-1092,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90777,LED-90777,POSTED,799.0,INR,2026-08-05 03:25:34,CREDIT,ACC-1041,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90778,LED-90778,POSTED,1499.0,INR,2026-08-05 03:30:26,CREDIT,ACC-1026,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90779,LED-90779,POSTED,3499.0,INR,2026-08-05 03:23:22,CREDIT,ACC-1019,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90781,LED-90781,POSTED,2899.0,INR,2026-08-05 02:55:02,CREDIT,ACC-1021,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90783,LED-90783,POSTED,999.0,INR,2026-08-05 03:16:08,CREDIT,ACC-1046,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90784,LED-90784,POSTED,299.0,INR,2026-08-05 03:57:27,CREDIT,ACC-1083,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90785,LED-90785,POSTED,199.0,INR,2026-08-05 03:57:14,CREDIT,ACC-1069,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90786,LED-90786,POSTED,6750.0,INR,2026-08-05 04:07:45,CREDIT,ACC-1092,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90787,LED-90787,POSTED,799.0,INR,2026-08-05 04:35:02,CREDIT,ACC-1100,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90788,LED-90788,POSTED,12500.0,INR,2026-08-05 04:17:17,CREDIT,ACC-1011,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90789,LED-90789,POSTED,999.0,INR,2026-08-05 04:40:42,CREDIT,ACC-1066,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90790,LED-90790,POSTED,4200.0,INR,2026-08-05 04:42:42,CREDIT,ACC-1051,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90791,LED-90791,POSTED,1250.0,INR,2026-08-05 05:05:51,CREDIT,ACC-1024,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90793,LED-90793,POSTED,2899.0,INR,2026-08-05 05:07:06,CREDIT,ACC-1021,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90794,LED-90794,POSTED,12500.0,INR,2026-08-05 05:07:42,CREDIT,ACC-1069,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90795,LED-90795,POSTED,199.0,INR,2026-08-05 05:18:00,CREDIT,ACC-1025,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90796,LED-90796,POSTED,1999.0,INR,2026-08-05 04:40:33,CREDIT,ACC-1014,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90797,LED-90797,POSTED,12500.0,INR,2026-08-05 05:44:07,CREDIT,ACC-1037,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90799,LED-90799,POSTED,999.0,INR,2026-08-05 05:57:10,CREDIT,ACC-1093,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90800,LED-90800,POSTED,8999.0,INR,2026-08-05 06:06:06,CREDIT,ACC-1036,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90801,LED-90801,POSTED,8999.0,INR,2026-08-05 05:51:59,CREDIT,ACC-1084,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90802,LED-90802,POSTED,799.0,INR,2026-08-05 06:02:06,CREDIT,ACC-1091,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90803,LED-90803,POSTED,999.0,INR,2026-08-05 06:16:08,CREDIT,ACC-1066,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90804,LED-90804,POSTED,2899.0,INR,2026-08-05 06:21:54,CREDIT,ACC-1051,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90805,LED-90805,POSTED,1999.0,INR,2026-08-05 06:27:02,CREDIT,ACC-1084,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90806,LED-90806,POSTED,12500.0,INR,2026-08-05 06:26:53,CREDIT,ACC-1074,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90807,LED-90807,POSTED,12500.0,INR,2026-08-05 06:39:48,CREDIT,ACC-1080,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90808,LED-90808,POSTED,6750.0,INR,2026-08-05 06:46:00,CREDIT,ACC-1082,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90809,LED-90809,POSTED,3499.0,INR,2026-08-05 07:02:46,CREDIT,ACC-1064,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90810,LED-90810,POSTED,499.0,INR,2026-08-05 06:58:20,CREDIT,ACC-1084,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90812,LED-90812,POSTED,2899.0,INR,2026-08-05 07:21:07,CREDIT,ACC-1001,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90815,LED-90815,POSTED,4200.0,INR,2026-08-05 07:47:00,CREDIT,ACC-1088,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90816,LED-90816,POSTED,2899.0,INR,2026-08-05 07:47:13,CREDIT,ACC-1029,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90817,LED-90817,POSTED,199.0,INR,2026-08-05 08:03:49,CREDIT,ACC-1081,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90818,LED-90818,POSTED,799.0,INR,2026-08-05 08:09:58,CREDIT,ACC-1010,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90819,LED-90819,POSTED,499.0,INR,2026-08-05 07:59:47,CREDIT,ACC-1068,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90820,LED-90820,POSTED,799.0,INR,2026-08-05 08:11:17,CREDIT,ACC-1062,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90821,LED-90821,POSTED,199.0,INR,2026-08-05 08:20:17,CREDIT,ACC-1081,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90823,LED-90823,POSTED,6750.0,INR,2026-08-05 07:55:00,CREDIT,ACC-1050,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90824,LED-90824,POSTED,799.0,INR,2026-08-05 08:42:55,CREDIT,ACC-1091,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90826,LED-90826,POSTED,1499.0,INR,2026-08-05 08:48:00,CREDIT,ACC-1014,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90827,LED-90827,POSTED,6750.0,INR,2026-08-05 09:08:50,CREDIT,ACC-1090,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
