transactionId,amount,currency,paymentMethod,merchantId,customerReference,transactionStatus,transactionTimestamp
TXN-91064,6750.0,INR,UPI,MER-1083,ORD-91064,SUCCESS,2026-08-06 12:13:57
TXN-91065,4200.0,INR,NETBANKING,MER-1024,ORD-91065,SUCCESS,2026-08-06 12:15:27
TXN-91066,1499.0,INR,UPI,MER-1044,ORD-91066,SUCCESS,2026-08-06 12:24:09
TXN-91067,3499.0,INR,CARD,MER-1056,ORD-91067,SUCCESS,2026-08-06 12:34:23
TXN-91068,199.0,INR,CARD,MER-1091,ORD-91068,SUCCESS,2026-08-06 12:41:11
TXN-91069,799.0,INR,NETBANKING,MER-1098,ORD-91069,PENDING,2026-08-06 12:46:13
TXN-91070,999.0,INR,CARD,MER-1004,ORD-91070,SUCCESS,2026-08-06 12:53:31
TXN-91071,1599.0,INR,UPI,MER-1096,ORD-91071,SUCCESS,2026-08-06 13:01:11
TXN-91072,1499.0,INR,NETBANKING,MER-1043,ORD-91072,SUCCESS,2026-08-06 13:06:29
TXN-91073,8999.0,INR,UPI,MER-1058,ORD-91073,SUCCESS,2026-08-06 13:16:05
TXN-91074,1999.0,INR,UPI,MER-1070,ORD-91074,SUCCESS,2026-08-06 13:20:45
TXN-91075,299.0,INR,CARD,MER-1094,ORD-91075,SUCCESS,2026-08-06 13:27:56
TXN-91076,999.0,INR,UPI,MER-1029,ORD-91076,SUCCESS,2026-08-06 13:34:49
TXN-91077,499.0,INR,NETBANKING,MER-1052,ORD-91077,SUCCESS,2026-08-06 13:43:25
TXN-91078,6750.0,INR,CARD,MER-1045,ORD-91078,FAILED,2026-08-06 13:50:11
TXN-91079,299.0,INR,NETBANKING,MER-1097,ORD-91079,SUCCESS,2026-08-06 13:57:52
TXN-91080,1599.0,INR,CARD,MER-1001,ORD-91080,SUCCESS,2026-08-06 14:03:28
TXN-91081,1999.0,INR,CARD,MER-1041,ORD-91081,FAILED,2026-08-06 14:09:58
TXN-91082,3499.0,INR,CARD,MER-1069,ORD-91082,FAILED,2026-08-06 14:18:38
TXN-91083,3499.0,INR,NETBANKING,MER-1097,ORD-91083,SUCCESS,2026-08-06 14:26:02
TXN-91084,299.0,INR,NETBANKING,MER-1097,ORD-91084,SUCCESS,2026-08-06 14:33:40
TXN-91085,4999.0,INR,NETBANKING,MER-1084,ORD-91085,SUCCESS,2026-08-06 14:40:47
TXN-91086,199.0,INR,CARD,MER-1013,ORD-91086,SUCCESS,2026-08-06 14:45:11
TXN-91087,8999.0,INR,CARD,MER-1093,ORD-91087,FAILED,2026-08-06 14:50:14
TXN-91088,1499.0,INR,NETBANKING,MER-1026,ORD-91088,SUCCESS,2026-08-06 15:01:41
TXN-91089,4200.0,INR,UPI,MER-1015,ORD-91089,SUCCESS,2026-08-06 15:05:38
TXN-91090,3499.0,INR,CARD,MER-1037,ORD-91090,SUCCESS,2026-08-06 15:12:38
TXN-91091,3499.0,INR,NETBANKING,MER-1029,ORD-91091,SUCCESS,2026-08-06 15:20:50
TXN-91092,6750.0,INR,CARD,MER-1001,ORD-91092,SUCCESS,2026-08-06 15:27:47
TXN-91093,199.0,INR,UPI,MER-1070,ORD-91093,SUCCESS,2026-08-06 15:36:47
TXN-91094,1999.0,INR,NETBANKING,MER-1082,ORD-91094,SUCCESS,2026-08-06 15:43:07
TXN-91095,12500.0,INR,NETBANKING,MER-1089,ORD-91095,SUCCESS,2026-08-06 15:48:22
TXN-91096,1499.0,INR,CARD,MER-1064,ORD-91096,SUCCESS,2026-08-06 15:52:01
TXN-91097,12500.0,INR,NETBANKING,MER-1032,ORD-91097,SUCCESS,2026-08-06 16:04:03
TXN-91098,6750.0,INR,CARD,MER-1098,ORD-91098,FAILED,2026-08-06 16:11:49
TXN-91099,8999.0,INR,UPI,MER-1052,ORD-91099,SUCCESS,2026-08-06 16:16:06
TXN-91100,4200.0,INR,UPI,MER-1003,ORD-91100,SUCCESS,2026-08-06 16:24:33
TXN-91101,1599.0,INR,CARD,MER-1077,ORD-91101,SUCCESS,2026-08-06 16:29:04
TXN-91102,2499.0,INR,UPI,MER-1096,ORD-91102,SUCCESS,2026-08-06 16:39:10
TXN-91103,4200.0,INR,NETBANKING,MER-1065,ORD-91103,PENDING,2026-08-06 16:41:14
TXN-91104,8999.0,INR,NETBANKING,MER-1045,ORD-91104,SUCCESS,2026-08-06 16:49:37
TXN-91105,6750.0,INR,CARD,MER-1030,ORD-91105,SUCCESS,2026-08-06 17:00:31
TXN-91106,4200.0,INR,NETBANKING,MER-1011,ORD-91106,PENDING,2026-08-06 17:05:21
TXN-91107,12500.0,INR,UPI,MER-1006,ORD-91107,SUCCESS,2026-08-06 17:10:14
TXN-91108,999.0,INR,UPI,MER-1099,ORD-91108,SUCCESS,2026-08-06 17:18:22
TXN-91109,4200.0,INR,CARD,MER-1086,ORD-91109,SUCCESS,2026-08-06 17:26:33
TXN-91110,2499.0,INR,NETBANKING,MER-1048,ORD-91110,SUCCESS,2026-08-06 17:30:56
TXN-91111,2899.0,INR,CARD,MER-1034,ORD-91111,SUCCESS,2026-08-06 17:42:55
TXN-91112,199.0,INR,UPI,MER-1090,ORD-91112,SUCCESS,2026-08-06 17:44:16
TXN-91113,6750.0,INR,CARD,MER-1088,ORD-91113,SUCCESS,2026-08-06 17:56:23
TXN-91114,1499.0,INR,UPI,MER-1034,ORD-91114,SUCCESS,2026-08-06 18:00:32
TXN-91115,3499.0,INR,CARD,MER-1071,ORD-91115,PENDING,2026-08-06 18:05:18
TXN-91116,2499.0,INR,UPI,MER-1010,ORD-91116,SUCCESS,2026-08-06 18:13:13
TXN-91117,1999.0,INR,NETBANKING,MER-1061,ORD-91117,SUCCESS,2026-08-06 18:21:11
TXN-91118,8999.0,INR,NETBANKING,MER-1046,ORD-91118,SUCCESS,2026-08-06 18:30:13
TXN-91119,12500.0,INR,UPI,MER-1005,ORD-91119,SUCCESS,2026-08-06 18:35:08
TXN-91120,2899.0,INR,CARD,MER-1010,ORD-91120,SUCCESS,2026-08-06 18:40:15
TXN-91121,499.0,INR,UPI,MER-1014,ORD-91121,SUCCESS,2026-08-06 18:52:46
TXN-91122,4200.0,INR,CARD,MER-1079,ORD-91122,SUCCESS,2026-08-06 18:55:02
TXN-91123,3499.0,INR,NETBANKING,MER-1009,ORD-91123,SUCCESS,2026-08-06 19:06:55
TXN-91124,2899.0,INR,CARD,MER-1005,ORD-91124,PENDING,2026-08-06 19:13:43
TXN-91125,1599.0,INR,CARD,MER-1065,ORD-91125,SUCCESS,2026-08-06 19:19:43
TXN-91126,299.0,INR,CARD,MER-1044,ORD-91126,SUCCESS,2026-08-06 19:22:45
TXN-91127,2499.0,INR,UPI,MER-1083,ORD-91127,FAILED,2026-08-06 19:31:08
TXN-91128,2899.0,INR,UPI,MER-1024,ORD-91128,SUCCESS,2026-08-06 19:40:56
TXN-91129,1250.0,INR,NETBANKING,MER-1083,ORD-91129,SUCCESS,2026-08-06 19:44:53
TXN-91130,299.0,INR,UPI,MER-1004,ORD-91130,SUCCESS,2026-08-06 19:52:10
TXN-91131,999.0,INR,UPI,MER-1062,ORD-91131,FAILED,2026-08-06 19:57:31
TXN-91132,12500.0,INR,UPI,MER-1041,ORD-91132,SUCCESS,2026-08-06 20:09:06
TXN-91133,299.0,INR,CARD,MER-1089,ORD-91133,SUCCESS,2026-08-06 20:16:29
TXN-91134,1250.0,INR,NETBANKING,MER-1008,ORD-91134,SUCCESS,2026-08-06 20:23:07
TXN-91135,1250.0,INR,UPI,MER-1058,ORD-91135,SUCCESS,2026-08-06 20:30:12
TXN-91136,2499.0,INR,UPI,MER-1001,ORD-91136,SUCCESS,2026-08-06 20:35:17
TXN-91137,8999.0,INR,CARD,MER-1063,ORD-91137,SUCCESS,2026-08-06 20:42:51
TXN-91138,3499.0,INR,CARD,MER-1088,ORD-91138,SUCCESS,2026-08-06 20:47:42
TXN-91139,3499.0,INR,NETBANKING,MER-1046,ORD-91139,SUCCESS,2026-08-06 20:54:08
TXN-91140,2899.0,INR,UPI,MER-1085,ORD-91140,SUCCESS,2026-08-06 21:05:20
TXN-91141,499.0,INR,NETBANKING,MER-1073,ORD-91141,SUCCESS,2026-08-06 21:07:13
TXN-91142,3499.0,INR,UPI,MER-1040,ORD-91142,PENDING,2026-08-06 21:14:02
TXN-91143,4200.0,INR,UPI,MER-1014,ORD-91143,SUCCESS,2026-08-06 21:25:13
TXN-91144,8999.0,INR,NETBANKING,MER-1059,ORD-91144,SUCCESS,2026-08-06 21:29:57
TXN-91145,12500.0,INR,NETBANKING,MER-1004,ORD-91145,SUCCESS,2026-08-06 21:35:37
TXN-91146,12500.0,INR,CARD,MER-1025,ORD-91146,SUCCESS,2026-08-06 21:42:15
TXN-91147,999.0,INR,UPI,MER-1078,ORD-91147,SUCCESS,2026-08-06 21:50:31
TXN-91148,3499.0,INR,CARD,MER-1004,ORD-91148,PENDING,2026-08-06 22:01:12
TXN-91149,2499.0,INR,CARD,MER-1072,ORD-91149,FAILED,2026-08-06 22:07:12
TXN-91150,2499.0,INR,UPI,MER-1090,ORD-91150,SUCCESS,2026-08-06 22:10:16
TXN-91151,299.0,INR,CARD,MER-1053,ORD-91151,SUCCESS,2026-08-06 22:22:09
TXN-91152,1599.0,INR,CARD,MER-1099,ORD-91152,SUCCESS,2026-08-06 22:27:58
TXN-91153,1599.0,INR,UPI,MER-1088,ORD-91153,SUCCESS,2026-08-06 22:34:17
TXN-91154,1250.0,INR,NETBANKING,MER-1071,ORD-91154,SUCCESS,2026-08-06 22:40:19
TXN-91155,1499.0,INR,CARD,MER-1082,ORD-91155,SUCCESS,2026-08-06 22:46:38
TXN-91156,1250.0,INR,CARD,MER-1008,ORD-91156,SUCCESS,2026-08-06 22:56:34
TXN-91157,499.0,INR,CARD,MER-1039,ORD-91157,SUCCESS,2026-08-06 22:59:05
TXN-91158,299.0,INR,UPI,MER-1033,ORD-91158,SUCCESS,2026-08-06 23:09:51
TXN-91159,6750.0,INR,CARD,MER-1064,ORD-91159,SUCCESS,2026-08-06 23:17:00
TXN-91160,2499.0,INR,CARD,MER-1080,ORD-91160,PENDING,2026-08-06 23:24:07
TXN-91161,12500.0,INR,CARD,MER-1045,ORD-91161,SUCCESS,2026-08-06 23:27:43
TXN-91162,2499.0,INR,CARD,MER-1008,ORD-91162,SUCCESS,2026-08-06 23:35:16
TXN-91163,799.0,INR,CARD,MER-1050,ORD-91163,SUCCESS,2026-08-06 23:43:42
TXN-91164,3499.0,INR,CARD,MER-1086,ORD-91164,SUCCESS,2026-08-06 23:53:33
TXN-91165,299.0,INR,UPI,MER-1074,ORD-91165,SUCCESS,2026-08-06 23:58:57
TXN-91166,999.0,INR,NETBANKING,MER-1006,ORD-91166,SUCCESS,2026-08-07 00:03:47
TXN-91167,1999.0,INR,CARD,MER-1021,ORD-91167,SUCCESS,2026-08-07 00:12:59
TXN-91168,199.0,INR,UPI,MER-1034,ORD-91168,SUCCESS,2026-08-07 00:16:49
TXN-91169,12500.0,INR,UPI,MER-1066,ORD-91169,SUCCESS,2026-08-07 00:24:57
TXN-91170,4999.0,INR,NETBANKING,MER-1040,ORD-91170,SUCCESS,2026-08-07 00:32:24
TXN-91171,499.0,INR,CARD,MER-1047,ORD-91171,SUCCESS,2026-08-07 00:39:01
TXN-91172,199.0,INR,NETBANKING,MER-1097,ORD-91172,SUCCESS,2026-08-07 00:49:41
TXN-91173,2899.0,INR,NETBANKING,MER-1048,ORD-91173,SUCCESS,2026-08-07 00:54:35
TXN-91174,299.0,INR,NETBANKING,MER-1090,ORD-91174,FAILED,2026-08-07 01:03:13
TXN-91175,4200.0,INR,UPI,MER-1047,ORD-91175,SUCCESS,2026-08-07 01:07:17
TXN-91176,1599.0,INR,UPI,MER-1008,ORD-91176,SUCCESS,2026-08-07 01:15:12
TXN-91177,1250.0,INR,CARD,MER-1050,ORD-91177,PENDING,2026-08-07 01:22:37
TXN-91178,299.0,INR,CARD,MER-1059,ORD-91178,SUCCESS,2026-08-07 01:30:25
TXN-91179,499.0,INR,UPI,MER-1009,ORD-91179,SUCCESS,2026-08-07 01:38:18
TXN-91180,1250.0,INR,UPI,MER-1014,ORD-91180,PENDING,2026-08-07 01:41:40
TXN-91181,499.0,INR,UPI,MER-1005,ORD-91181,SUCCESS,2026-08-07 01:50:46
TXN-91182,1499.0,INR,CARD,MER-1017,ORD-91182,SUCCESS,2026-08-07 01:59:19
TXN-91183,12500.0,INR,NETBANKING,MER-1048,ORD-91183,SUCCESS,2026-08-07 02:06:19
TXN-91184,199.0,INR,UPI,MER-1082,ORD-91184,SUCCESS,2026-08-07 02:13:25
TXN-91185,4999.0,INR,CARD,MER-1097,ORD-91185,SUCCESS,2026-08-07 02:15:37
TXN-91186,2499.0,INR,CARD,MER-1038,ORD-91186,SUCCESS,2026-08-07 02:26:15
TXN-91187,12500.0,INR,CARD,MER-1035,ORD-91187,SUCCESS,2026-08-07 02:34:33
TXN-91188,3499.0,INR,CARD,MER-1094,ORD-91188,SUCCESS,2026-08-07 02:40:48
TXN-91189,999.0,INR,NETBANKING,MER-1009,ORD-91189,SUCCESS,2026-08-07 02:47:13
TXN-91190,799.0,INR,CARD,MER-1013,ORD-91190,SUCCESS,2026-08-07 02:53:03
TXN-91191,2899.0,INR,UPI,MER-1007,ORD-91191,SUCCESS,2026-08-07 02:57:29
TXN-91192,2899.0,INR,CARD,MER-1083,ORD-91192,SUCCESS,2026-08-07 03:04:23
TXN-91193,299.0,INR,NETBANKING,MER-1049,ORD-91193,SUCCESS,2026-08-07 03:15:15
TXN-91194,499.0,INR,UPI,MER-1031,ORD-91194,SUCCESS,2026-08-07 03:18:54
TXN-91195,2899.0,INR,CARD,MER-1099,ORD-91195,SUCCESS,2026-08-07 03:26:16
TXN-91196,1599.0,INR,NETBANKING,MER-1067,ORD-91196,SUCCESS,2026-08-07 03:36:33
TXN-91197,1599.0,INR,NETBANKING,MER-1082,ORD-91197,SUCCESS,2026-08-07 03:43:51
TXN-91198,1599.0,INR,CARD,MER-1018,ORD-91198,SUCCESS,2026-08-07 03:46:42
TXN-91199,8999.0,INR,NETBANKING,MER-1060,ORD-91199,SUCCESS,2026-08-07 03:58:23
TXN-DEMO-SUCCESS,3499.0,INR,UPI,MER-DEMO-1,ORD-SUCCESS,SUCCESS,2026-08-03 08:15:00
TXN-DEMO-DELAYED,5000.0,INR,CARD,MER-DEMO-2,ORD-DELAYED,PENDING,2026-08-03 09:15:00
TXN-DEMO-FAILED,5000.0,INR,NETBANKING,MER-DEMO-3,ORD--FAILED,FAILED,2026-08-03 10:15:00
TXN-DEMO-MISMATCH,5000.0,INR,UPI,MER-DEMO-4,ORD-ISMATCH,SUCCESS,2026-08-03 11:15:00
TXN-DEMO-UNKNOWN,2750.0,INR,CARD,MER-DEMO-5,ORD-UNKNOWN,FAILED,2026-08-03 12:15:00
